3.863653783,24.22631511,-6.848602261
6.053986941,22.47645032,-7.791951823
7.620097103,18.816598,-6.573361052
8.068552741,14.52934296,-4.785282397
8.275777785,9.929563933,-3.957569419
8.784063228,5.925035357,-5.306363492
8.204582143,1.926466804,-5.913463928
7.830650358,-1.50583176,-7.561699232
7.07971695,-4.441084344,-9.712510939
5.1396842,-7.54872942,-10.3819418
0.41702153,-6.737764912,-11.03655644
-2.729433267,-4.286811286,-9.324646423
-4.17543987,-1.414407708,-6.481596694
-5.245544007,1.895431707,-4.393426995
-6.02204171,5.908879982,-3.194449837
-6.788168046,10.22514137,-3.06433211
-6.937802016,15.04671703,-4.876437534
-6.102799265,19.2297012,-7.663909641
-4.195655266,22.86775227,-6.95713653
-0.281923652,25.03768921,-6.665553093
